Game_ID,Game_Name,Genre,Platform,Release_Year,Global_Sales,User_Rating,Active_Players
G1953,Empire Quest,Shooter,Xbox,2023,43.16,8.1,87.4
G1954,Battle Empire,RPG,Xbox,2021,45.82,7.6,67.4
G1955,Arena Rise,Strategy,Mobile,2007,23.46,3.9,62.4
G1956,Rise Empire,Adventure,Xbox,2000,27.18,4.1,0.6
G1957,Warrior Galaxy,Shooter,Mobile,2023,43.5,1.9,55.4
G1958,Battle Shadow,Action,Xbox,2003,24.35,9.5,41.3
G1959,Arena Battle,Action,PlayStation,2023,35.35,2.7,26.4
G1960,Empire Fury,Strategy,Switch,2024,30.63,4.8,25.3
G1961,Fury Warrior,Strategy,PlayStation,2021,1.88,8.8,37.4
G1962,Fury Galaxy,Strategy,PC,2019,42.89,4.9,67.7
G1963,Galaxy Rise,Action,Switch,2002,7.87,6.3,44.2
G1964,Arena Battle,RPG,PlayStation,2019,8.06,3.6,19.7
G1965,Quest Battle,RPG,PC,2003,35.94,5.6,70.4
G1966,Warrior Warrior,Strategy,PC,2004,6.6,5.5,57.8
G1967,Quest Galaxy,Strategy,Mobile,2023,30.27,3.9,14.3
G1968,Arena Rise,Action,Switch,2019,1.61,2.4,79.0
G1969,Shadow Warrior,Sports,Switch,2001,27.67,8.4,84.4
G1970,Arena Empire,Adventure,PlayStation,2008,38.8,8.1,68.5
G1971,Fury Shadow,Action,Xbox,2022,19.04,5.1,20.5
G1972,Galaxy Fury,Racing,PC,2007,1.67,8.2,6.0
G1973,Galaxy Galaxy,Shooter,Switch,2003,11.9,1.5,47.8
G1974,Warrior Warrior,Action,Mobile,2007,27.74,4.3,86.5
G1975,Legend Empire,Adventure,PlayStation,2013,21.34,5.4,47.7
G1976,Empire Battle,Adventure,Xbox,2013,9.26,2.8,40.0
G1977,Shadow Empire,RPG,PlayStation,2011,2.46,9.1,83.1
G1978,Legend Battle,RPG,PlayStation,2007,44.29,7.6,29.0
G1979,Galaxy Warrior,Racing,Xbox,2021,3.54,2.7,47.8
G1980,Arena Quest,Action,PC,2015,2.36,4.9,42.4
G1981,Warrior Battle,Adventure,Xbox,2013,41.48,5.7,36.1
G1982,Arena Empire,Racing,Xbox,2024,8.35,3.1,94.1
G1983,Galaxy Quest,Shooter,Mobile,2002,19.62,8.3,90.6
G1984,Shadow Empire,Action,Xbox,2013,0.8,5.1,97.8
G1985,Arena Fury,RPG,PC,2002,21.71,1.4,84.6
G1986,Fury Fury,Adventure,Mobile,2000,15.49,3.4,37.1
G1987,Fury Quest,Sports,Xbox,2005,18.38,1.9,23.4
G1988,Galaxy Rise,Adventure,PC,2024,43.83,8.2,1.6
G1989,Shadow Legend,Sports,PC,2016,22.43,4.7,96.1
G1990,Empire Arena,Racing,PlayStation,2017,42.33,8.7,37.3
G1991,Fury Battle,Shooter,PC,2015,44.73,7.3,43.7
G1992,Quest Shadow,Action,PlayStation,2016,7.8,1.2,33.0
G1993,Arena Fury,Adventure,Xbox,2014,1.65,8.0,97.3
G1994,Shadow Warrior,Action,Switch,2002,31.49,6.9,32.5
G1995,Rise Warrior,Shooter,PC,2019,16.84,7.9,16.1
G1996,Battle Fury,RPG,Xbox,2017,10.57,6.5,17.1
G1997,Battle Battle,Adventure,Xbox,2017,49.58,1.7,78.4
G1998,Quest Fury,Racing,PC,2016,24.2,9.2,90.5
G1999,Empire Warrior,RPG,PlayStation,2017,38.04,3.8,75.7
G2000,Legend Fury,Adventure,Xbox,2004,10.25,2.8,62.5
